LAMMPS data file via write_data, version 12 Dec 2018, timestep = 1

5430 atoms
3 atom types

 2.8715112099541233e+00 3.2654528790045084e+01 xlo xhi
 -4.4565677475240939e-01 3.0442541774752794e+01 ylo yhi
 -1.0000000000000000e+02 1.0000000000000000e+02 zlo zhi

Masses

 1 55.845 #FeO
 2 55.845 #FeT
 3 15.9994 #O

Pair Coeffs # lj/cut/coul/long

 1 3.91428e-07 4.07222
 2 3.91428e-07 4.07222
 3 0.00673881 3.16554

Atoms # charge

1 2 1.2805000000000000e+00 1.4791908396933666e+01 2.1987210752916159e+01 3.2817679496756917e+00
2 2 1.2805000000000000e+00 2.9682012535013012e+01 6.5437170996083331e+00 3.2678211677223250e+00
3 2 1.2805000000000000e+00 2.9684702428287220e+01 2.7128604788716014e+01 3.2737720406774273e+00
4 2 1.2805000000000000e+00 2.6707790403402974e+01 2.1989341209632517e+01 3.2811128213578384e+00
5 2 1.2805000000000000e+00 2.6711010380219008e+01 1.1696961239537256e+01 3.2736963190777950e+00
6 2 1.2805000000000000e+00 8.8379400324997750e+00 1.3911598814083370e+00 3.2677045973421017e+00
7 2 1.2805000000000000e+00 2.8822512762523074e+00 1.1696099288709332e+01 3.2776428643198225e+00
8 2 1.2805000000000000e+00 2.0748892083220682e+01 2.1990002797247563e+01 3.2781597983855608e+00
9 2 1.2805000000000000e+00 1.7772898766653025e+01 1.6845509576251633e+01 3.2792163570016384e+00
10 2 1.2805000000000000e+00 1.4792687008867384e+01 1.3920895070145642e+00 3.2670228446633347e+00
11 2 1.2805000000000000e+00 1.1817586653233555e+01 1.6844985103741987e+01 3.2828063054324059e+00
12 2 1.2805000000000000e+00 2.3729838442526628e+01 6.5447188063184818e+00 3.2662334832172162e+00
13 2 1.2805000000000000e+00 1.1814521581730117e+01 6.5419911403621684e+00 3.2673048696149789e+00
14 2 1.2805000000000000e+00 8.8370104929291653e+00 2.1985499025843403e+01 3.2800725635523884e+00
15 2 1.2805000000000000e+00 2.0752177369687807e+01 1.1697652673148566e+01 3.2703698713767393e+00
16 2 1.2805000000000000e+00 2.8780781981512020e+00 2.1985983724738791e+01 3.2816339214743215e+00
17 2 1.2805000000000000e+00 1.7772629152586049e+01 6.5457991972399769e+00 3.2651352268970077e+00
18 2 1.2805000000000000e+00 2.3727918971495079e+01 2.7132439982398118e+01 3.2731589643872492e+00
19 2 1.2805000000000000e+00 2.0750936309057831e+01 1.3932302216094903e+00 3.2651749135382246e+00
20 2 1.2805000000000000e+00 2.6707963892139286e+01 1.3910472976776633e+00 3.2686727417204366e+00
21 2 1.2805000000000000e+00 8.8386577115986604e+00 1.1696777389414528e+01 3.2739445237788893e+00
22 2 1.2805000000000000e+00 1.7770655663426417e+01 2.7132610657578159e+01 3.2703772742419543e+00
23 2 1.2805000000000000e+00 1.4795980270072274e+01 1.1695835541186439e+01 3.2730370549598957e+00
24 2 1.2805000000000000e+00 5.8615921638326594e+00 1.6843276195167835e+01 3.2838240757633894e+00
25 2 1.2805000000000000e+00 1.1815378750586927e+01 2.7128529994476015e+01 3.2731728914627349e+00
26 2 1.2805000000000000e+00 2.9687214764881737e+01 1.6843811858861056e+01 3.2806777543192265e+00
27 2 1.2805000000000000e+00 2.8797254522112108e+00 1.3882551683881854e+00 3.2680969089180234e+00
28 2 1.2805000000000000e+00 5.8596006525731967e+00 2.7129710495255146e+01 3.2724498342007218e+00
29 2 1.2805000000000000e+00 5.8550345465134512e+00 6.5415902915552788e+00 3.2686897853901886e+00
30 2 1.2805000000000000e+00 2.3730937801982350e+01 1.6846388730955429e+01 3.2789667711159889e+00
31 3 -1.0200000000000000e+00 2.2260215465207661e+01 2.2855499025245869e+01 4.0266062514142238e+00
32 3 -1.0200000000000000e+00 2.8174274222441841e+01 2.7997784533718352e+01 4.0198855108718696e+00
33 3 -1.0200000000000000e+00 2.8219469725463075e+01 1.2564448189658428e+01 4.0252072974752879e+00
34 3 -1.0200000000000000e+00 3.1191961921369973e+01 7.4110527730574383e+00 4.0173276576916228e+00
35 3 -1.0200000000000000e+00 2.5199225741047112e+01 1.2563728495519770e+01 4.0206270180412460e+00
36 3 -1.0200000000000000e+00 4.3926142659239158e+00 1.2563204291733483e+01 4.0261016341821625e+00
37 3 -1.0200000000000000e+00 2.9688691219296466e+01 1.5103051783229821e+01 4.0308888001355898e+00
38 3 -1.0200000000000000e+00 2.3727901652009052e+01 2.5394016131964992e+01 4.0282585943154370e+00
39 3 -1.0200000000000000e+00 3.1156004882466007e+01 1.2562708371946158e+01 4.0285631959578811e+00
40 3 -1.0200000000000000e+00 2.5238273089453827e+01 7.4126609419708771e+00 4.0177615665973985e+00
41 3 -1.0200000000000000e+00 2.6707306547871301e+01 9.9541358428267106e+00 4.0199671080401798e+00
42 3 -1.0200000000000000e+00 1.0347156455549380e+01 2.2851508810340480e+01 4.0301620169083732e+00
43 3 -1.0200000000000000e+00 1.7772025832264490e+01 4.8031874676439310e+00 4.0115643061731978e+00
44 3 -1.0200000000000000e+00 2.2262543582890121e+01 1.2565192324134571e+01 4.0187479416795675e+00
45 3 -1.0200000000000000e+00 2.2220121538047806e+01 1.7712099812836261e+01 4.0277303644589946e+00
46 3 -1.0200000000000000e+00 2.9683706558344777e+01 2.5391816495175732e+01 4.0328917348862339e+00
47 3 -1.0200000000000000e+00 1.0347771942103126e+01 2.2598710717683441e+00 4.0153064085557943e+00
48 3 -1.0200000000000000e+00 3.1197483792636934e+01 1.7708434079969607e+01 4.0316221599171858e+00
49 3 -1.0200000000000000e+00 2.9684408387020991e+01 4.8012539488154635e+00 4.0154523235020010e+00
50 3 -1.0200000000000000e+00 2.8833899264593095e+00 1.5123353537004480e+01 4.0755637245730663e+00
51 3 -1.0200000000000000e+00 1.6263135206053327e+01 1.7709790104690981e+01 4.0316915827860731e+00
52 3 -1.0200000000000000e+00 1.6261886499366401e+01 7.4119379953538509e+00 4.0148474877345590e+00
53 3 -1.0200000000000000e+00 2.6707804500860259e+01 -3.4936224052090736e-01 4.0195789845302858e+00
54 3 -1.0200000000000000e+00 5.8574441572354985e+00 9.9751655155827201e+00 4.0640887577316995e+00
55 3 -1.0200000000000000e+00 1.4793568712714718e+01 2.0247781244543759e+01 4.0356329250239842e+00
56 3 -1.0200000000000000e+00 1.0348938139301861e+01 1.2563369538434653e+01 4.0228550343826948e+00
57 3 -1.0200000000000000e+00 1.0307702104795496e+01 1.7709238439819060e+01 4.0349732080474503e+00
58 3 -1.0200000000000000e+00 2.5196112936753792e+01 2.2855181217365889e+01 4.0280647011028821e+00
59 3 -1.0200000000000000e+00 2.5239592820379109e+01 2.7998646863789446e+01 4.0199321994885047e+00
60 3 -1.0200000000000000e+00 2.8218181069223739e+01 2.2853574412381196e+01 4.0322765908682161e+00
61 3 -1.0200000000000000e+00 1.3327941610894069e+01 1.7709530699543006e+01 4.0337005447354128e+00
62 3 -1.0200000000000000e+00 3.1152835717457332e+01 2.2586465468721308e+00 4.0142183246609902e+00
63 3 -1.0200000000000000e+00 1.3283270292142708e+01 2.2603206196360328e+00 4.0160084996699563e+00
