1 36 0 36
2 36 0 36
3 1 35 36
4 33 3 36
5 5 31 36
6 30 6 36
7 6 30 36
8 30 6 36
9 6 30 36
10 30 6 36
11 5 31 36
12 32 4 36
13 3 33 36
14 33 3 36
15 3 33 36
16 34 2 36
17 1 35 36
18 36 0 36
19 36 0 36
