1 36 0 36
2 36 0 36
3 0 36 36
4 36 0 36
5 0 36 36
6 36 0 36
7 0 36 36
8 36 0 36
9 0 36 36
10 36 0 36
11 0 36 36
12 36 0 36
13 36 0 36
