1 36 0 36
2 36 0 36
3 1 35 36
4 31 5 36
5 9 27 36
6 26 10 36
7 11 25 36
8 23 13 36
9 14 22 36
10 22 14 36
11 13 23 36
12 24 12 36
13 11 25 36
14 29 7 36
15 2 34 36
16 36 0 36
17 36 0 36
